,Product,Ratings,Reviews
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"These are amazing. Great sound and super GREAT comfort! I even forget I have them on. As a cell phone speaker, outstanding."
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"I use these when listening to my Audibel books. Sound is crisp and clear. I thought they folded in the middle, but only the ear cups fold in. Not a problem though. Like the color, too. Pleased with my purchase."
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,An excellent lightweight and great clear sounds headset. Noise cancelling feature is very nice. I can listen to my music as loud as I want to and not bother anyone.
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,"These are great little headphones but the operative word is ""little"". They would be perfect for a child but the ear pieces are to small for an adult. They hurt my ears after about 10 minutes because they do not sit correctly on adult size ears. No, my ears are normal size so that is not the issue. I wouldn't recommend them for an adult but would purchase for a child. Wish the description on Amazon had indicated that the were small."
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,They work beautifully for watching streaming video so I don't disturb others. They fold into a compact position. They're comfy. They're affordable. And ... they're a cheerful color.
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,3.0 out of 5 stars,Presses really tightly on both sides of my head.
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"I love these...I'm planning on purchasing a second pair for my teenager, so she won't wear mine OUT! LOL"
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Love it! The color is great and it works very well, I recommended it."
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My son loved it
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Really nice
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Bought these for my 12 year old granddaughter. She loves them.
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,I received my headphones so fast!!! the sound it's amazing!!!
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Perfect !!
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Nice headphones.
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"Amazing headphone, sound quality is great!!!! But they don't last my headphone don't even work anymore and I got them in May"
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Exactly what I was looking for at a good price.
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,They’re really good
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Perfect, beautiful."
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My granddaughter loves them.
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,"UPDATE: Completely broke after about 7 months of usage! Whenever I try to adjust the cable, the audio tunes out and is barely able to be heard. Only buy these as a backup pair until you decide on good quality ones! Also, the entire box and even the instructions are in Japanese! The only reason why I'm rating 2 stars instead of 1 is because the light blue ones look very cute (at least in my opinion).

OLD REVIEW: Good headphones for the price. Audio started to get messed up after 5 months of usage. Also, even after adjusting the height, it is still slightly uncomfortable on small heads."
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My daughter loved the headphones. They worked great!
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Brought these headphones for my sister and she loves them.
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,HIgh quality sound
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Good prize, quick delivery, color like in the photo, just the right thing"
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My son loves these
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Great item love it
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,It is the best headphones I've gotten yet.
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My daughter loves them
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Use them all the time!
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"They were great, exactly what you need for kid's tablets or computers."
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,Were great for a while but broke within a month of purchase.
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Very pleasant buying experience. I rec'd it and it works fine.
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,didnt know they were purple..i thought they were grey and blue..little sad..but overall great.
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,Purchased these for my granddaughter and she loves them.
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,THESE THINGS ARE AMAZING!!!!!!!
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,So far so good. My daughter loves them. ; )
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Works great!
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"my grandson loves them, they sound great"
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,These were bought as a Christmas gift for my son who told me they were excellent.
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,"Tight.
I'm a petite woman, and they are too tight for my head. The advertising is misleading, they are meant for a child. they fit my 4 year old son just right."
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My granddaughter is very happy with them.
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,I love it
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,awesome!!!!!
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,perfect. cancels all outside noise. very comfortable
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Christmas gift for my granddaughter--she loved it!!
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Comfy cool headphones did break last week.. :(
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Great quality.. Great colors!
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My 8 year old loves them. So far so good.
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,2.0 out of 5 stars,No good sound
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Very nice headphones. My grandchild loved them.
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Great headphones, great sound"
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,got here fast great product so far
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,3.0 out of 5 stars,"Definitely for a small child's head, otherwise it will hurt after worn for a while"
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,My daughter loves them
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Its the BEST
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"True to colour, very pretty. Reasonable sound quality and comfortable. Would recommend."
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Boughttese for grandaughter and was suprised at the sound quality.
2,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"These headphones were much better than I expected! Although they have really high reviews I thought how great could they be if they're only $20? I was debating getting beats but didn't feel like spending so much so I thought lemme give these a try. Came in really nice packaging, the rose color is actually pretty in person and definitely sound blocking! Great to drown out background noise while studying and even better at the gym when I'm running on the treadmill- they don't fall off like my apple ear buds do. Sound quality is pretty great and the wire is longer than most headphones so much more convenient. Great buy highly recommend!"
3,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"daughter loves them, great price"
4,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Product was everything we expected. No complaints.
5,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,😄
6,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,4.0 out of 5 stars,"love it, lasted long time"
7,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Work great!
8,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,great sound quality and very comfortable!
9,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,"Trendy, works just fine. My daughter loves it."
0,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,5.0 out of 5 stars,Loves this purchase
1,Ailihen I35 Headphones with Microphone Stereo Lightweight Adjustable...,1.0 out of 5 stars,The sound quality wasn't good
