,Comments,Date,Product,Ratings,Reviews,Title
1,Was this review helpful to you?, February 1 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Purchased these on sale from Amazon as a gift for the wife who wanted some headphones, but wasn't looking for anything expensive. She like them and just recently comment on how nice they fit and how good the sound was!",Comfortable with good sound!
2,Was this review helpful to you?, May 5 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"We use these in our training room and they seem to work pretty, helping cancel some of the noise coming from neighbor computer users.","... in our training room and they seem to work pretty, helping cancel some of the noise coming from ..."
3,Was this review helpful to you?, February 26 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,Bought for $20 for son. Couldn't ask for more at that price.,Four Stars
4,Was this review helpful to you?, November 14 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,ok,Five Stars
5,Was this review helpful to you?, June 15 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,"Sound quality is similar to the previous model which I also have. The materials seem of lesser quality, though. It is lighter, but it feels...cheap. Even the cord is thinner and looks prone to breaking if it gets caught on something.",I like the previous model better.
6,Was this review helpful to you?, September 29 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Pretty! ! Definately would buy again,Super happy with these headphones
7,Was this review helpful to you?, September 27 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,You can't go wrong with these headphones if you're on a budget. The seller gives you what you payed for in a timely manner.,Well worth it
8,Was this review helpful to you?, June 24 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,great sound. highly recommended,Five Stars
9,Was this review helpful to you?, November 22 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,ok,Five Stars
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, November 21 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,An great product very recommendable,Five Stars
1,Was this review helpful to you?, November 20 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,These are some of the best headphones I've ever owned and easily compared some of the beats headphones everyone seems to love. This is the best deal you're going to get for headphones at this price. Maybe I'm being generous but these are amazing,compares to beats
2,Was this review helpful to you?, July 30 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,OK for cheap headphones.,OK so far!
3,Was this review helpful to you?, December 5 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Loved it and been using it every day at my office, to listen to music whenever I feel like falling asleep.","Loving it, works amazing"
4,Was this review helpful to you?, January 15 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),2.0 out of 5 stars,Cord has a short in it and left ear speaker keeps going in and out.,Two Stars
5,Was this review helpful to you?, December 18 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),2.0 out of 5 stars,Didn’t last long. Have to buy a new pair,Two Stars
6,Was this review helpful to you?, May 11 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Just like they said, they work great. Good service and fast shipping.",Good Product
7,Was this review helpful to you?, March 25 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Quality product, convenient and very effective",Five Stars
8,One person found this helpful. Was this review helpful to you?, January 24 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Great price for a great item that made for a nice extra gift for my son for Xmas! No problems at all, good sound and perfect for the job!","Good, quality, priced just right!"
9,Was this review helpful to you?, February 18 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),1.0 out of 5 stars,They did not work. No sound.,Did not work.
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, January 29 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,Good quality for the price. They last long if you dont handle them rough.,Three Stars
1,Was this review helpful to you?, February 25 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,Sound is great but the control button aint that responsive,Four Stars
2,Was this review helpful to you?, May 17 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Very good quality earphones; comfortable; nice audio.,Good Phones
3,Was this review helpful to you?, December 26 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,My boys loved this as a Christmas gift to my three boys.,Five Stars
4,Was this review helpful to you?, January 16 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,"Surprising sound quality and bass. No reason to spend $200+ on dre beats, unless of course you want to be one of those mindless cool guys that wouldn't know the difference anyway.",Great product
5,Was this review helpful to you?, June 15 2017,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,i love my sony headphones!!! the sound quality is above average,Five Stars
6,Was this review helpful to you?, January 28 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,Good quality sound. No complains based on the price I paid.,Five Stars
7,Was this review helpful to you?, February 6 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),4.0 out of 5 stars,"Pros: The price is affordable. The headphone is lightweight and does not hurt your ears and the volume is decent.
Cons: The cord is too short and the volume cannot be adjusted. In summary I your looking for a very simple headphone with mic this is it..",Pros: The price is affordable. The headphone is ...
8,One person found this helpful. Was this review helpful to you?, February 11 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"These headphones have great sound quality, and feel very sturdy.I would recommend them",Great set of headphones
9,Was this review helpful to you?, May 6 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"These are basic headphones, no Bluetooth and no mic for phone calls but if you're looking for an inexpensive great sounding pair of headphones, you found your product!",no Bluetooth and no mic for phone calls but if you're looking for an inexpensive great sounding pair of headphones
,Comments,Date,Product,Ratings,Reviews,Title
0,Was this review helpful to you?, March 18 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"The headphones give good music, good sound. I only use them for an MP3 player while doing cardiovascular exercise, and they are suitable for that task. The way that the ear pieces fold means that they won't crack in a suitcase, which is nice.","The headphones give good music, good sound"
1,Was this review helpful to you?, October 22 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),3.0 out of 5 stars,"They do the job. They don't do anything for noise cancellation and the cushion is rather FLAT not puffy like shown in the photos. They fold but every time I fold them I'm super careful because it just feels like it's going to break at any moment. It hasn't so far. Be delicate with them and they may last. I purchased them for a specific purpose and that was to be able to hear microphone levels for a specific project - so for that purpose they work great. They're not very tight on my head either, so that's a plus!",Good basic headphones
2,Was this review helpful to you?, February 29 2016,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"Love these headphones! I wanted to upgrade from my earbuds for grad school and these are serving me quite well! I like how they fold up which makes them easy to slip into my bag. I use them every day and they're a very good pair of headphones. I'm not some expert on different headphone specs, but I just use this with my iPhone, and occasionally my laptop when I'm working in my office, and I think they're fantastic.",Awesome upgrade from earbuds!
3,Was this review helpful to you?, March 3 2018,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,We bought two headphone because we didn’t want to share. Best decision Ever. These are of excellent quality and the price is fine. We use them several times daily. They are very comfortable to wear for long periods of time.,Great Headphones
4,Was this review helpful to you?, February 3 2015,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"I got this for $7.99 during the holiday season. I don't recall if these were a lightning deal or just a general sale but I guess that doesn't really matter much. I gotta say, they perform better than expected. I am by no means an expert on headphone-quality, but I know what I like and I like these headphones. They are sturdy and they sound great. I use them almost daily at work (going on two months now!) with no problems.

They may not be the fanciest headphones out there but if you just need a simple headphone set for casual use, you could do a lot worse than these.",They're not fancy but I like 'em.
5,One person found this helpful. Was this review helpful to you?, December 23 2014,Sony MDRZX110/BLK ZX Series Stereo Headphones (Black),5.0 out of 5 stars,"These are just great for the price and then some. I bought these to replace the costco headphones that are battery assisted and where like 60 bucks. So those 60 dollar headphones broke at the dang cord, and cannot be replaced. This cord is the best you can buy and likely wont break the same way as it is protected and flexable.

Sound quality is awesome. The battery assisted ones could go a little louder, but after listening for hours like I usually do, my ears were sore. This is great sound right to the point where it is dangerous, but not hitting that line.

Very comfortable as well and very light. Dr. Dre can kiss it, I'm fine just using these great headphones, crazy good. Will buy a couple more and store them for gifts and extras.",Mc Luvin it!
